title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
DataVita secures £300m debt facility to expand North Lanarkshire data center campus,https://www.datacenterdynamics.com/en/news/datavita-secures-300m-debt-facility-to-expand-north-lanarkshire-data-center-campus,https://www.datacenterdynamics.com/en/news/datavita-secures-300m-debt-facility-to-expand-north-lanarkshire-data-center-campus/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Funds to fuel expansion of two buildings,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Turkish real estate investment firm Koray GYO targets data centers, eyes developments in US",https://www.datacenterdynamics.com/en/news/turkish-real-estate-investment-firm-koray-gyo-targets-data-centers-eyes-developments-in-us,https://www.datacenterdynamics.com/en/news/turkish-real-estate-investment-firm-koray-gyo-targets-data-centers-eyes-developments-in-us/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Company evaluating sites in Texas and Louisiana,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"DayOne partners with Cortical Labs, NUS Medicine, for deployment of Singapore’s first biological data center prototype",https://www.datacenterdynamics.com/en/news/dayone-partners-with-cortical-labs-nus-medicine-for-deployment-of-singapores-first-biological-data-center-prototype,https://www.datacenterdynamics.com/en/news/dayone-partners-with-cortical-labs-nus-medicine-for-deployment-of-singapores-first-biological-data-center-prototype/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Deployment consists of 20-unit CL1 biological computing system,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Helios looks to build data center on 860 hectares in Finnish Lapland,https://www.datacenterdynamics.com/en/news/helios-looks-to-build-data-center-on-860-hectares-in-finnish-lapland,https://www.datacenterdynamics.com/en/news/helios-looks-to-build-data-center-on-860-hectares-in-finnish-lapland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Renewable company's third data center project,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Sunrun to supply residential solar + storage capacity to Voltus for AI data centers,https://www.datacenterdynamics.com/en/news/sunrun-to-supply-residential-solar-storage-capacity-to-voltus-for-ai-data-centers,https://www.datacenterdynamics.com/en/news/sunrun-to-supply-residential-solar-storage-capacity-to-voltus-for-ai-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Part of Voltus' Bring Your Own Capacity program,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
NextEra secures $3.3bn in state funding for 10GW of new natural gas generation to meet growing data center power needs,https://www.datacenterdynamics.com/en/news/nextera-secures-33bn-in-state-funding-for-10gw-of-new-natural-gas-generation-to-meet-growing-data-center-power-needs,https://www.datacenterdynamics.com/en/news/nextera-secures-33bn-in-state-funding-for-10gw-of-new-natural-gas-generation-to-meet-growing-data-center-power-needs/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Will support two projects in Texas and Pennsylvania,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Hyundai unifies vehicle V2X capabilities with AllDayEnergy entity,https://www.utilitydive.com/news/hyundai-unifies-vehicle-v2x-capabilities-with-alldayenergy-entity/828129,https://www.utilitydive.com/news/hyundai-unifies-vehicle-v2x-capabilities-with-alldayenergy-entity/828129/,Utility Dive,AI Infrastructure,ai-infra,Bengt Halvorson,2026-08-18,high,"The global service signals a consistent energy management experience across Hyundai, Kia and Genesis EVs, and better use of bidirectional charging functionality.&nbsp;",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
"CAISO’s load-balancing EDAM math doesn’t add up, says CPUC staff",https://www.utilitydive.com/news/caiso-load-balancing-edam-cpuc-staff-powerex/828142,https://www.utilitydive.com/news/caiso-load-balancing-edam-cpuc-staff-powerex/828142/,Utility Dive,AI Infrastructure,ai-infra,Diana DiGangi,2026-08-18,high,The California Public Utilities Commission&rsquo;s Energy Division staff asked the California Independent System Operator to publish methodology explaining discrepancies in its public Extended Day-Ahead Market data.,125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
The grid’s woes just got bigger in Texas,https://www.latitudemedia.com/news/the-grids-woes-just-got-bigger-in-texas,https://www.latitudemedia.com/news/the-grids-woes-just-got-bigger-in-texas/,Latitude Media,AI Infrastructure,ai-infra,Elizabeth K. Whitney,2026-08-18,high,Gov. Abbott's interconnection pause will simply push data center development off-grid — at least for now. The post The grid&#8217;s woes just got bigger in Texas appeared first on Latitude Media.,125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Weekly Update 517: Cyber Ransoms,https://www.troyhunt.com/weekly-update-517,https://www.troyhunt.com/weekly-update-517/,Troy Hunt,Security & Privacy,ai-at-large,Troy Hunt,2026-08-18,high,"Presently sponsored by: Report URI: Guarding you from rogue JavaScript! Don’t get pwned; get real-time alerts & prevent breaches #SecureYourSiteThe current ransomware situation is a bit of a kludge (deep breath): a lot of ransomware (which often doesn&apos;t even involve &quot;ware&quot;, it&apos;s just extortion) is carried out by kids who successfully make a truckload of money but can&apos;t spend it without",124.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 36.7, ""release_note"": 0, ""source"": 22.0, ""source_weight"": 22.0}",Security / Privacy,Security alert,Read deeply,True,
Do heat batteries make sense for data centers?,https://www.latitudemedia.com/news/do-heat-batteries-make-sense-for-data-centers,https://www.latitudemedia.com/news/do-heat-batteries-make-sense-for-data-centers/,Latitude Media,AI Infrastructure,ai-infra,Bianca Giacobone,2026-08-18,high,Thermal battery makers like Antora and Tempo are claiming their batteries have what it takes to support the data center industry. The post Do heat batteries make sense for data centers? appeared first on Latitude Media.,120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Organized Thieves Are Targeting AI Server Chips With Violent Highway Hijackings,https://www.wired.com/story/the-worst-ive-ever-seen-cargo-thieves-are-turning-violent-in-pursuit-of-ai-hardware,https://www.wired.com/story/the-worst-ive-ever-seen-cargo-thieves-are-turning-violent-in-pursuit-of-ai-hardware/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Paresh Dave and Aarian Marshall, reporting for Wired (News+ link in case Wired hits you with their paywall): The incidents involved two different shipments of high-value technology traveling from Silicon Valley to Southern California, according to Pachuca, who says he learned about the thefts from law enforcement authorities. Each truck was tailed by private security professionals driving unmarked escort vehicles, which were supposed to ensure the goods made it to their destinations safely. But ",120.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Security / Privacy,Craft essay,Read deeply,True,
Tencent Cloud plans cloud region in Malaysia,https://www.datacenterdynamics.com/en/news/tencent-cloud-plans-cloud-region-in-malaysia,https://www.datacenterdynamics.com/en/news/tencent-cloud-plans-cloud-region-in-malaysia/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Will offer three availability zones,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Alibaba Cloud launches third data center in South Korea,https://www.datacenterdynamics.com/en/news/alibaba-cloud-launches-third-data-center-in-south-korea,https://www.datacenterdynamics.com/en/news/alibaba-cloud-launches-third-data-center-in-south-korea/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-18,high,Has been in the country since 2016,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"Northwest council proposes 11 GW of new generation, 5 GW storage by 2032",https://www.utilitydive.com/news/northwest-council-proposes-11-gw-of-new-generation-5-gw-storage-by-2032/828171,https://www.utilitydive.com/news/northwest-council-proposes-11-gw-of-new-generation-5-gw-storage-by-2032/828171/,Utility Dive,AI Infrastructure,ai-infra,Marlene Wilden,2026-08-18,high,The Northwest Power and Conservation Council estimates the portfolio for its Ninth Power Plan would have a fixed cost of $2.3 billion in 2032.,117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
ISO-NE to review ‘asset condition’ transmission projects under proposal filed at FERC,https://www.utilitydive.com/news/iso-ne-asset-condition-transmission-projects-blumenthal-eversource-ferc/828124,https://www.utilitydive.com/news/iso-ne-asset-condition-transmission-projects-blumenthal-eversource-ferc/828124/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-08-18,high,"The class of projects, which are chosen and built by transmission owners, mainly to replace aging infrastructure, with limited oversight, have long been a source of complaint by New England states and ratepayer advocates.",117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Apple Gives Legal Middle Finger to DOJ Challenge on Apple’s July Discovery Win,https://9to5mac.com/2026/08/17/apple-dojs-latest-challenge-in-antitrust-case-fails-at-every-level,https://9to5mac.com/2026/08/17/apple-dojs-latest-challenge-in-antitrust-case-fails-at-every-level/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Marcus Mendes at 9to5Mac has a fun update on U.S. v. Apple, the ill-considered antitrust case started by the Biden administration. A bunch of what the DOJ argues are anticompetitive features in Apple’s platforms, Apple argues are in fact privacy and security related. Back in July Apple won a big discovery ruling — Apple asked for documents from 14 federal agencies — including the CIA, FBI, Department of Defense, NSA, and State Department — to see the reasons why those agencies purchase iPhones, ",112.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Security / Privacy,Strategy analysis,Read deeply,True,
Mojo🔥 is now open source,https://simonwillison.net/2026/Aug/18/mojo-is-now-open-source,https://simonwillison.net/2026/Aug/18/mojo-is-now-open-source/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-18,high,"Mojo🔥 is now open source Mojo🔥 is now open source The Mojo programming language has been promising an open source release since May 2023. Last week they shipped their 1.0 and today they have followed through on that original promise, releasing the compiler and toolchain under an Apache 2 license. When Mojo first launched the stated goal was to produce a superset of Python, so existing Python code could be used to bootstrap their own ecosystem. That plan changed around August 2025: Mojo may or ma",105.95,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 19.95, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,True,
OpenAI Pot Complains That Google Kettle Is Black,https://x.com/thsottiaux/status/2083373529081291076?s=12,https://x.com/thsottiaux/status/2083373529081291076?s=12,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Thibault Sottiaux, the OpenAI genius in charge of Codex and the new ChatGPT Homer Simpson car, on Twitter/X: I don’t come often to GMail [sic] (OpenAI is a Slack company), but I swear, every time I do open it, there is a new button somewhere around the top right corner. I mean, he’s right about Google’s zero-taste just-keep-cramming-shit-in approach to Gmail, but it’s almost hard to believe he could post this without any self-awareness that it’s the exact same approach his Codex team has applied",105.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 38.5, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
Beyond the home meter: How utilities can eliminate the EV ‘renter’s penalty’,https://www.utilitydive.com/news/beyond-home-meter-why-utilities-eliminate-ev-renters-penalty/825665,https://www.utilitydive.com/news/beyond-home-meter-why-utilities-eliminate-ev-renters-penalty/825665/,Utility Dive,AI Infrastructure,ai-infra,Zach Franklin and Linda Khamoushian,2026-08-18,high,"Tying affordability measures to the customer rather than a home meter can ensure that predictable charging costs are available regardless of housing type, write experts at GRID Alternatives.",100.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""same_source_sequence"": -20, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Strategy analysis,Read deeply,False,below selected score threshold
Disney’s ABC Sues Trump’s FCC Over Challenge to Its Broadcast License,https://www.wsj.com/business/media/disneys-abc-sues-fcc-over-challenge-to-its-broadcast-licenses-64e8f794?st=XTL4tA,https://www.wsj.com/business/media/disneys-abc-sues-fcc-over-challenge-to-its-broadcast-licenses-64e8f794?st=XTL4tA,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Joe Flint, reporting for The Wall Street Journal (gift link): Walt Disney’s ABC has sued the Federal Communications Commission alleging the agency’s efforts to challenge its broadcast licenses and regulate its talk show “The View” are illegal and an effort to quash speech the Trump administration finds objectionable. In a suit filed in federal court in Washington, D.C., on Tuesday, ABC said, “Again and again, the Administration has attacked ABC’s speech — the stories its journalists report and t",97.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
‘Dickover’ Makes It Into The Guardian,https://www.theguardian.com/technology/2026/aug/18/dickovers-baggravation-botiquette-18-new-words-tech-hellscape,https://www.theguardian.com/technology/2026/aug/18/dickovers-baggravation-botiquette-18-new-words-tech-hellscape,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Stuart Heritage, writing for The Guardian, under the splendid headline “Dickovers, Baggravation and Botiquette: 18 New Words to Describe Our Tech Hellscape”: The “dickover” is the scourge of the modern age. Coined in May by John Gruber, a tech writer, it is defined as “a modal panel, popover, or curtain presented by a website or app, deliberately obscuring its own content to frustrate the user”. Essentially, it is the thing (or more often, things) you have to click away in order to read the thin",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
Nature Is Healing: MacOS 27 Golden Gate Beta 6 Adds Redesigned Traffic Light Window Controls,https://9to5mac.com/2026/08/17/macos-27-golden-gate-beta-6-features-redesigned-traffic-light-window-controls,https://9to5mac.com/2026/08/17/macos-27-golden-gate-beta-6-features-redesigned-traffic-light-window-controls/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"Zac Hall, 9to5Mac: macOS 27 Golden Gate beta 6 introduces redesigned traffic light window controls. The new look resembles older Mac OS X systems with more detail in each button. Nice. But these changes can’t improve fast enough for me — I am impatient. The MacOS user interface had been in a slow, steady, sad, no-fun decline for years, and then, a year ago, the bottom fell out with the disaster of 26 Tahoe. But all the changes in 27 Golden Gate are in the right direction. Golden Gate is not a mi",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
★ Follow-Up Thoughts on Watermarking Schemes for AI-Generated Text,https://daringfireball.net/2026/08/follow-up_thoughts_on_watermarking,https://daringfireball.net/2026/08/follow-up_thoughts_on_watermarking,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,"I want the answers that I read to be cogent, lucid, accurate, blessedly terse — and ideally to strike a consistent tone that is pleasant to my reading ear. The genie is not going back in the bottle.",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
MacOS 26.7 Tahoe Release Candidate Contains a Video Demonstrating Camera-Equipped AirPods in Action,https://www.macrumors.com/2026/08/17/camera-equipped-airpods-macos-26-7,https://www.macrumors.com/2026/08/17/camera-equipped-airpods-macos-26-7/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-18,high,Oops. &nbsp;★&nbsp;,68.4,"{""brevity"": -6, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": -15, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Skim,False,source daily cap
