title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Bull awarded €31m contract with AEMET to deliver infrastructure for weather forecasting supercomputer,https://www.datacenterdynamics.com/en/news/bull-awarded-31m-contract-with-aemet-to-deliver-infrastructure-for-weather-forecasting-supercomputer,https://www.datacenterdynamics.com/en/news/bull-awarded-31m-contract-with-aemet-to-deliver-infrastructure-for-weather-forecasting-supercomputer/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,System will be hosted across two sites in Madrid,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Positron AI raises $875m at a $5bn valuation to support develop of next-generation hardware,https://www.datacenterdynamics.com/en/news/positron-ai-raises-875m-at-a-5bn-valuation-to-support-develop-of-next-generation-hardware,https://www.datacenterdynamics.com/en/news/positron-ai-raises-875m-at-a-5bn-valuation-to-support-develop-of-next-generation-hardware/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,Financing was raised across two tranches,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Oracle upscales layoffs, expected to increase restructuring costs by $700m",https://www.datacenterdynamics.com/en/news/oracle-upscales-layoffs-expected-to-increase-restructuring-costs-by-700m,https://www.datacenterdynamics.com/en/news/oracle-upscales-layoffs-expected-to-increase-restructuring-costs-by-700m/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,While chairman Larry Ellison ditches plans for stock sale,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Turning utility customer affordability into action,https://www.utilitydive.com/spons/turning-utility-customer-affordability-into-action/829519,https://www.utilitydive.com/spons/turning-utility-customer-affordability-into-action/829519/,Utility Dive,AI Infrastructure,ai-infra,,2026-09-14,high,"The growing role of customer affordability in utility strategy, investment and long-term planning.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
The hidden cost of utility customer vulnerability,https://www.utilitydive.com/spons/the-hidden-cost-of-utility-customer-vulnerability/829737,https://www.utilitydive.com/spons/the-hidden-cost-of-utility-customer-vulnerability/829737/,Utility Dive,AI Infrastructure,ai-infra,,2026-09-14,high,Affordability struggles are spreading. Is your utility built to catch them in time?,125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Security / Privacy,Engineering note,Read deeply,True,
TAR aims to build off-grid power for data centers in just six months,https://www.latitudemedia.com/news/tar-aims-to-build-off-grid-power-for-data-centers-in-just-six-months,https://www.latitudemedia.com/news/tar-aims-to-build-off-grid-power-for-data-centers-in-just-six-months/,Latitude Media,AI Infrastructure,ai-infra,Catherine Boudreau,2026-09-14,high,"Unlike gas-heavy rivals, the startup is deploying modular solar and storage, and just raised $120 million to do it. The post TAR aims to build off-grid power for data centers in just six months appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
The contagion of fear,https://simonwillison.net/2026/Sep/14/the-contagion-of-fear,https://simonwillison.net/2026/Sep/14/the-contagion-of-fear/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-14,high,"The contagion of fear Bryan Cantrill responds to the tweet by former Anthropic employee Jacob Coxon confirming that many Anthropic researchers believe AI ""could kill us all by the end of the decade"". Bryan shares a story of his own youthful mistakes causing unjustified panic among less technical peers, and warns against doing the same: These ghoulish claims strike brazenly at the hearth, and given the obvious importance of AI, it is unsurprising that they have leapt into the mainstream, with peo",119.2,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 25.2, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
Russian drone attack hits Kyivstar office in Ukraine,https://www.datacenterdynamics.com/en/news/russian-drone-attack-hits-kyivstar-office-in-ukraine,https://www.datacenterdynamics.com/en/news/russian-drone-attack-hits-kyivstar-office-in-ukraine/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,The telco confirms nobody was injured,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
DCD Magazine #62 - The coming wave,https://www.datacenterdynamics.com/en/magazines/dcd-magazine-62-the-coming-wave,https://www.datacenterdynamics.com/en/magazines/dcd-magazine-62-the-coming-wave/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,Will compute at sea sink or swim?,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Why coolant health is becoming an uptime issue for AI data centers,https://www.datacenterdynamics.com/en/opinions/why-coolant-health-is-becoming-an-uptime-issue-for-ai-data-centers,https://www.datacenterdynamics.com/en/opinions/why-coolant-health-is-becoming-an-uptime-issue-for-ai-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,Small changes can be a warning sign,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
"Thor Equities submits plans for 150MW data center in Georgia, US",https://www.datacenterdynamics.com/en/news/thor-equities-submits-plans-for-150mw-data-center-in-georgia-us,https://www.datacenterdynamics.com/en/news/thor-equities-submits-plans-for-150mw-data-center-in-georgia-us/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-14,high,An estimated cost of $1 billion,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
commit-rewriter 0.1,https://simonwillison.net/2026/Sep/14/commit-rewriter,https://simonwillison.net/2026/Sep/14/commit-rewriter/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-14,high,"Release: commit-rewriter 0.1 I built this little web app the other day to help edit the commit messages for the Datasette security releases. The initial commits were full of coding agent cruft and references to issue IDs from our private repository, so they weren't fit for publication. If you want to edit the commit messages for a repository you can run it like this: uvx commit-rewriter path/to/repo Omit the path if you are already in the directory for that repo. When you submit your edits the t",116.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Skim,True,
Quoting Laurie Voss,https://simonwillison.net/2026/Sep/14/laurie-voss,https://simonwillison.net/2026/Sep/14/laurie-voss/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-14,high,"The cost of writing code collapsed, and the cost of reviewing, fixing and operating it is following, and I'm assuming it gets there. What's left of making software is finding out what people actually want, defining it precisely, and making it pleasant to use. That cost is per piece of software and doesn't transfer, so as the amount of software goes to infinity, which it will because there's no ceiling on demand, that cost becomes the whole job. &mdash; Laurie Voss, We are all Product Engineers n",113.8,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 27.799999999999997, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Apple’s 27.0 OS Updates,https://scriptingosx.com/2026/09/apple-27-platform-updates-september-2026,https://scriptingosx.com/2026/09/apple-27-platform-updates-september-2026/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-14,high,"Armin Briegel at Scripting OS X has compiled links for all the release notes for all of today’s OS updates (features, developer, security). In addition to the 27.0 updates, Apple also released 26.7 updates and MacOS 15.8 Sequoia. Big day. &nbsp;★&nbsp;",104.8,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.8, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Security / Privacy,Craft essay,Read deeply,True,
EPA poised to scrap power plant carbon standards,https://www.utilitydive.com/news/epa-poised-to-scrap-power-plant-carbon-standards/830301,https://www.utilitydive.com/news/epa-poised-to-scrap-power-plant-carbon-standards/830301/,Utility Dive,AI Infrastructure,ai-infra,Robyn Griggs Lawrence,2026-09-14,high,"Eliminating federal limits on power-sector emissions could undermine local climate goals and increase risks to infrastructure and public health, city and environmental leaders warn.",100.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""same_source_sequence"": -20, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Constellation Energy in deal to buy 609-MW Rhode Island gas plant from Shell,https://www.utilitydive.com/news/constellation-energy-purchase-609-mw-rhode-island-gas-plant-shell/830270,https://www.utilitydive.com/news/constellation-energy-purchase-609-mw-rhode-island-gas-plant-shell/830270/,Utility Dive,AI Infrastructure,ai-infra,Robert Walton,2026-09-14,high,"The deal expands Constellation&rsquo;s ISO New England portfolio. In a separate transaction, Shell acquired a 169-MW Pennsylvania gas portfolio to grow its PJM Interconnection position.",100.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""same_source_sequence"": -20, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Blackstone-TXNM deal faces fresh questions from New Mexico DOJ,https://www.utilitydive.com/news/blackstone-txnm-deal-faces-fresh-questions-from-new-mexico-doj/830292,https://www.utilitydive.com/news/blackstone-txnm-deal-faces-fresh-questions-from-new-mexico-doj/830292/,Utility Dive,AI Infrastructure,ai-infra,Marlene Wilden,2026-09-14,high,"TXNM unwound a Blackstone stock sale ruled illegal, but the state Department of Justice is seeking more information related to potential indirect costs to PNM ratepayers.",97.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""same_source_sequence"": -20, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Dumpster Fire – Litterbox-Inspired Extension for Firefox,https://addons.mozilla.org/en-US/firefox/addon/dumpster-fire,https://addons.mozilla.org/en-US/firefox/addon/dumpster-fire/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-14,high,"Miles Abbott: Open x.com links in a popup so you can read the one post and leave. Port of the Litterbox Safari extension. Litterbox is a cleverer name, but Dumpster Fire is funnier. &nbsp;★&nbsp;",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
XCancel Shuts Down Again,https://xcancel.com/,https://xcancel.com/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-14,high,"XCancel: Unfortunately, due to a new development in the ongoing legal proceedings, we are required to suspend this service again until further notice. We can’t share more details. Not surprised, and not sure what to make of the “can’t share more details” part. Again, if you want to avoid visiting X but want to see the content posted there linked from other sites (and, let’s admit it at this point: there’s not just a lot posted on X, it is outright resurgent in popularity), install a browser exte",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
Esoteric HTML - ismap vs CSS,https://shkspr.mobi/blog/2026/09/esoteric-html-ismap-vs-css,https://shkspr.mobi/blog/2026/09/esoteric-html-ismap-vs-css/,Shkspr.mobi,Strategy & Craft,ai-at-large,Terence Eden,2026-09-14,high,"The HTML specification is old and, while there is beauty in longevity, there&#039;s an inevitable build-up of boondoggles and baggage. Some elements like &#60;marquee&#62; have sadly been consigned to the dustbin of history - but there are still vestigial attributes just waiting to trip up the unwary. If you&#039;re young, you may never have heard of Image Maps. Back in the bad-old-days, there weren&#039;t many good…",87.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",Strategy / Business Models,Craft essay,Read deeply,True,
What blog posts influenced your thinking the most?,https://simonwillison.net/2026/Sep/14/influences,https://simonwillison.net/2026/Sep/14/influences/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-14,high,"My comment on What blog posts influenced your thinking the most? &mdash; Lobste.rs.An early Joel Spolsky one for me was The Law of Leaky Abstractions. I read that near the start of my career and it's encouraged me to always be looking for improved understanding of the layers under where I'm working, just in case one of those abstractions leaks. A more recent one, from 2018, is Migrations: the sole scalable fix to tech debt by Will Larson. I absolutely love his idea that migrations (e.g. replacin",86.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 0.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Tech & Engineering,Engineering note,Read deeply,False,source daily cap
