title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
Guide: Turning your sales team into trusted data center advisors,https://www.datacenterdynamics.com/en/whitepapers/guide-turning-your-sales-team-into-trusted-data-center-advisors,https://www.datacenterdynamics.com/en/whitepapers/guide-turning-your-sales-team-into-trusted-data-center-advisors/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,A step-by-step guide to consultative selling in the data center industry,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Key ASIC and CT Vision plan green AI data center in Malaysia,https://www.datacenterdynamics.com/en/news/key-asic-and-ct-vision-plan-green-ai-data-center-in-malaysia,https://www.datacenterdynamics.com/en/news/key-asic-and-ct-vision-plan-green-ai-data-center-in-malaysia/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Companies plan 100 percent renewable powered facility,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Using waste heat from data centers,https://www.datacenterdynamics.com/en/whitepapers/using-waste-heat-from-data-centers,https://www.datacenterdynamics.com/en/whitepapers/using-waste-heat-from-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Turning digital heat into community warmth,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Stulz launches new air cooling systems for Edge data centers,https://www.datacenterdynamics.com/en/news/stulz-launches-new-air-cooling-systems-for-edge-data-centers,https://www.datacenterdynamics.com/en/news/stulz-launches-new-air-cooling-systems-for-edge-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Updates product line aimed at small facilities,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"GLP begins development of 200MW data center in Foshan, China",https://www.datacenterdynamics.com/en/news/glp-begins-development-of-200mw-data-center-in-foshan-china,https://www.datacenterdynamics.com/en/news/glp-begins-development-of-200mw-data-center-in-foshan-china/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,First phase comprises 40MW,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
ASC cable break causes connectivity disruption between Perth and Singapore,https://www.datacenterdynamics.com/en/news/asc-cable-break-causes-connectivity-disruption-between-perth-and-singapore,https://www.datacenterdynamics.com/en/news/asc-cable-break-causes-connectivity-disruption-between-perth-and-singapore/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Repairs are underway,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Goodman Group gets green light for 135MW data center in northern Sydney, Australia",https://www.datacenterdynamics.com/en/news/goodman-group-gets-green-light-for-135mw-data-center-in-northern-sydney-australia,https://www.datacenterdynamics.com/en/news/goodman-group-gets-green-light-for-135mw-data-center-in-northern-sydney-australia/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Project first announced in 2024,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Anthropic signed $517bn in compute agreements in past 11 months,https://www.datacenterdynamics.com/en/news/anthropic-signed-517bn-in-compute-agreements-in-past-11-months,https://www.datacenterdynamics.com/en/news/anthropic-signed-517bn-in-compute-agreements-in-past-11-months/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Represents 14.8GW of compute capacity,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
ERCOT to complete Texas data center audit by December,https://www.datacenterdynamics.com/en/news/ercot-to-complete-texas-data-center-audit-by-december,https://www.datacenterdynamics.com/en/news/ercot-to-complete-texas-data-center-audit-by-december/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-07,high,Audit ordered by governor last month,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Matt Birchler’s Folding iPhone Predictions,https://birchtree.me/blog/my-folding-iphone-predictions,https://birchtree.me/blog/my-folding-iphone-predictions/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-07,high,"Matt Birchler: So, yeah, I do think that, especially this year, unit sales will far lag behind the 18 Pro models, the normal iPhone 18, and probably the Air 2 and 18e. I think they will lag next year as well for similar reasons. I don’t know if this will ever become the most popular iPhone, but I do not think it will fail, and I think it will sell more units every year for it’s first few years on the market (especially if they can get the price down over that time as well). My evidence for this ",106.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 39.49999999999999, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
[Sponsor] Glyphs 4,https://glyphsapp.com/,https://glyphsapp.com/,Daring Fireball,Strategy & Craft,ai-at-large,Daring Fireball Department of Commerce,2026-09-07,high,"Glyphs 4 is here: a Mac-native app for creating fonts, lettering, icons, and pictograms. Draw with flexible strokes and efficiently reuse shapes across huge glyph sets, explore variable vector designs with complex higher-order interpolation. Build and manage massive font families and icon sets with ease, export all modern font formats, SVG, PNG and PDF. Hundreds of refinements and native Tahoe support make designing, testing and shipping your vectors smoother than ever. Glyphs 4: Create. Love th",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,True,
Trackables 1.5,https://trackables.app/,https://trackables.app/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-07,high,"Trackables: There are plenty of health tracking apps. Surprisingly, nearly all of them are bloated, subscription-gated, or blatantly harvesting our data; often all three. We wanted something simpler, less annoying and more fun, that’s where it started. Trackables turns the data your Apple Watch already collects — activity, sleep, steps, heart rate — into a clear, friendly, transparent interface. Totally free of charge, totally private, made by a small team of ex-Apple folks. (They might add a pa",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
The Onion’s Exclusive Interview With Larry Ellison,https://theonion.com/the-onions-exclusive-interview-with-larry-ellison,https://theonion.com/the-onions-exclusive-interview-with-larry-ellison/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-07,high,"The Onion: The Onion: How did you get into the entertainment industry? Ellison: I remember going to the movies as a kid, and when the houselights went down and that hush fell over the crowd, I’d think to myself: I’d like to build a massive propaganda apparatus one day. &nbsp;★&nbsp;",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
McKinley 1.0,https://mckinleysymbols.com/,https://mckinleysymbols.com/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-07,high,"Crackerjack new Mac app for creating and editing custom SF Symbols, from developer Amy Worrall: McKinley is an all-in-one studio for drawing and annotating SF Symbols. It bundles vector tools with knowledge of the SF Symbols structure, so you can edit one set of objects across multiple weights, sizes and colours. Import SVG or start from scratch, live preview your work using Apple’s own renderer, and export directly to Xcode, so you never need touch the SF Symbols app again! McKinley is Mac-asse",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
"★ And It’s True That I Stole Your Lighter, and It’s Also True That I Lost the Map",https://daringfireball.net/2026/09/its_true_that_i_stole_your_lighter,https://daringfireball.net/2026/09/its_true_that_i_stole_your_lighter,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-07,high,"What we want is a system where geographic names are determined democratically, by voting. And that is the system we in fact have.",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
llm 0.35,https://simonwillison.net/2026/Sep/7/llm,https://simonwillison.net/2026/Sep/7/llm/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-07,high,"Release: llm 0.35 New OpenAI model: gpt-6-astra for GPT-6 Astra. Tags: openai, llm, gpt-6-astra",89.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,True,
Creepy crawlies,https://simonwillison.net/2026/Sep/7/creepy-crawlies,https://simonwillison.net/2026/Sep/7/creepy-crawlies/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-07,high,"Creepy crawlies Konstantin Ryabitsev discusses how bad the ""background radiation"" of abusive crawlers has become from the perspective of git.kernel.org, the official Git repository for the Linux kernel: TL;DR: we spend more CPU cycles rendering commits for scrapers than we spend on all other kinds of legitimate access, including git clones. At any one time, across 5 geo-distributed nodes, there are 14 CPU cores doing nothing but rendering git commits as html. I worry about this a lot from the pe",86.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 0.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Tech & Engineering,Technical essay,Read deeply,False,source daily cap
Video compressor,https://simonwillison.net/2026/Sep/7/video-compressor,https://simonwillison.net/2026/Sep/7/video-compressor/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-07,high,"Tool: Video compressor I recorded a short demo video of my Equal Earth animation on my phone and wanted to publish an optimized version of that video (using FFMPEG) on my blog, so I had Claude Fable 5.1 in Claude Code for web build me this tool using the WebAssembly build of FFMPEG. Tags: ffmpeg, video, webassembly, claude, claude-code, claude-mythos-fable",86.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 0.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Tech & Engineering,Engineering note,Read deeply,False,source daily cap
Mercator ↔ Equal Earth,https://simonwillison.net/2026/Sep/7/equal-earth,https://simonwillison.net/2026/Sep/7/equal-earth/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-07,high,"Tool: Mercator ↔ Equal Earth I got curious about the Equal Earth map projection that was recently voted on at the UN so I had GPT-6 Astra (medium) in ChatGPT Work build me this animated transition between Mercator and Equal Earth using D3. Tags: geospatial, d3, vibe-coding, gpt-6-astra",86.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 0.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Tech & Engineering,Engineering note,Read deeply,False,source daily cap
