title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
"Plans progress for 200MW data center in Schladen-Werla, Germany",https://www.datacenterdynamics.com/en/news/plans-progress-for-200mw-data-center-in-schladen-werla-germany,https://www.datacenterdynamics.com/en/news/plans-progress-for-200mw-data-center-in-schladen-werla-germany/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,The project is being spearheaded by Green Datacenter Development,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Polcom to build 40MW data center in Skawina, Poland",https://www.datacenterdynamics.com/en/news/polcom-to-build-40mw-data-center-in-skawina-poland,https://www.datacenterdynamics.com/en/news/polcom-to-build-40mw-data-center-in-skawina-poland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,The facility will be the cloud services firm’s second in the town,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"New Era signs 20-year gas PPA with Vistra subsidiary to power 250MW data center in Ector County, Texas",https://www.datacenterdynamics.com/en/news/new-era-signs-20-year-gas-ppa-with-vistra-subsidiary-to-power-250mw-data-center-in-ector-county-texas,https://www.datacenterdynamics.com/en/news/new-era-signs-20-year-gas-ppa-with-vistra-subsidiary-to-power-250mw-data-center-in-ector-county-texas/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,"Powered via an adjacent natural gas plant in Odessa, Texas",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Google inks deal to support nuclear uprates at Georgia Power's Vogtle and Hatch plants,https://www.datacenterdynamics.com/en/news/google-inks-deal-to-support-nuclear-uprates-at-georgia-powers-vogtle-and-hatch-plants,https://www.datacenterdynamics.com/en/news/google-inks-deal-to-support-nuclear-uprates-at-georgia-powers-vogtle-and-hatch-plants/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,Will add 96MW of additional capacity across the two plants,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Other New England states back Maine’s RTO adder complaint,https://www.utilitydive.com/news/new-england-maine-rto-adder-complaint-ferc/830999,https://www.utilitydive.com/news/new-england-maine-rto-adder-complaint-ferc/830999/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-09-22,high,The complaint at the Federal Energy Regulatory Commission is part of a trend of states seeking to end an extra 0.5% return utilities can earn for voluntarily joining a transmission organization.,125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Is the AI boom getting us any closer to space-based solar?,https://www.latitudemedia.com/news/is-the-ai-boom-getting-us-any-closer-to-space-based-solar,https://www.latitudemedia.com/news/is-the-ai-boom-getting-us-any-closer-to-space-based-solar/,Latitude Media,AI Infrastructure,ai-infra,Maeve Allsup,2026-09-22,high,"For the U.S., Elon Musk’s ecosystem of companies is likely to be central to any winning strategy. The post Is the AI boom getting us any closer to space-based solar? appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
"2025 OCP Global Summit, By the Numbers!",https://www.opencompute.org/blog/2025-ocp-global-summit-by-the-numbers,https://www.opencompute.org/blog/2025-ocp-global-summit-by-the-numbers,Open Compute Project,AI Infrastructure,ai-infra,,2026-09-22,high,"2025 OCP Global Summit - Session Recordings &amp; Slides 2025 OCP Global Summit - Participating Companies The 2025 OCP Global Summit was an astounding success, our biggest and best yet, with 10,835 people attending the event in San Jose, CA.! Thank you to our amazing Members, Sponsors, Partners, V (...)",123.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 24.0, ""source_weight"": 24.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
The Future Is Fanless: 100% Heat Capture for Liquid Cooled AI Servers,https://spectrum.ieee.org/fanless-liquid-cooled-ai-servers-coolit,https://spectrum.ieee.org/fanless-liquid-cooled-ai-servers-coolit,IEEE Spectrum Energy,AI Infrastructure,ai-infra,"Coolit, an Ecolab Company",2026-09-22,high,"This article is brought to you by CoolIT, an Ecolab Company.Beyond 250 kW a server rack can no longer be cooled by a hybrid approach of liquid and air. At this density a 70/30 liquid-air split leaves 75 kW of air load. The air cooling system needed to move it brings cost and complexity few operators will accept. The answer is near-total heat capture. Liquid takes effectively all the heat, air falls below 1 percent of the load, allowing the server to run fanless.CoolIT builds these loops today fr",122.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 22.0, ""source_weight"": 22.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"California tightens oversight of data center energy use, grid costs",https://www.utilitydive.com/news/california-tightens-oversight-of-data-center-energy-use-grid-costs/831037,https://www.utilitydive.com/news/california-tightens-oversight-of-data-center-energy-use-grid-costs/831037/,Utility Dive,AI Infrastructure,ai-infra,Robyn Griggs Lawrence,2026-09-22,high,Bills signed by Gov. Gavin Newsom include regulations aimed at ensuring data centers pay for infrastructure needed to serve them and bear a larger share of wildfire mitigation and liability costs.,121.3,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.3, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
It’s time for utility bill reform,https://www.utilitydive.com/news/its-time-for-utility-bill-reform/829674,https://www.utilitydive.com/news/its-time-for-utility-bill-reform/829674/,Utility Dive,AI Infrastructure,ai-infra,Marc Brown,2026-09-22,high,"Programs that serve broad public purposes should be financed through state general funds rather than hidden in your electric bill, writes&nbsp;Marc Brown at the Consumer Energy Alliance.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"North Carolina regulators deny Duke Energy gas turbine request over ‘staggering’ cost, uncertain need",https://www.utilitydive.com/news/north-carolina-regulators-deny-dukes-gas-turbine-request-over-staggering/831015,https://www.utilitydive.com/news/north-carolina-regulators-deny-dukes-gas-turbine-request-over-staggering/831015/,Utility Dive,AI Infrastructure,ai-infra,Diana DiGangi,2026-09-22,high,"The order called out Duke&rsquo;s commitment to the White House Ratepayer Protection Pledge, saying it had not established&nbsp;the specific extent to which the proposed facility is intended to serve data centers.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Meta’s New Muse AI Agent Read Jason Aten’s Messages Database,https://www.inc.com/jason-aten/metas-new-muse-ai-agent-read-my-private-messages-i-never-asked-it-to/91408202,https://www.inc.com/jason-aten/metas-new-muse-ai-agent-read-my-private-messages-i-never-asked-it-to/91408202,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Jason Aten, writing for Inc: Then, yesterday, I was having a conversation with my Primary Technology podcast co-host, Stephen Robles, about the new iPhones. Moments later, I got a push notification from Muse suggesting that the conversation we were having would make for a good column and offered to put together research for me to write about. It even flagged a message from my editor about having a column ready for Monday. Not only had I not asked it to do that sort of thing, I never gave it perm",120.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
Kairos Power selects Samsung C&T to help build 50MW SMR for Google in Tennessee,https://www.datacenterdynamics.com/en/news/kairos-power-selects-samsung-ct-to-help-build-50mw-smr-for-google-in-tennessee,https://www.datacenterdynamics.com/en/news/kairos-power-selects-samsung-ct-to-help-build-50mw-smr-for-google-in-tennessee/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,Slated for completion by 2030,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"T-Mobile, Reliance Jio claim world's first 5G Standalone roaming connection",https://www.datacenterdynamics.com/en/news/t-mobile-reliance-jio-claim-worlds-first-5g-standalone-roaming-connection,https://www.datacenterdynamics.com/en/news/t-mobile-reliance-jio-claim-worlds-first-5g-standalone-roaming-connection/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,Connection was enabled by Syniverse,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
2026 guide to navigating data center supply chain complexity,https://www.datacenterdynamics.com/en/whitepapers/guide-to-navigating-data-center-supply-chain-complexity,https://www.datacenterdynamics.com/en/whitepapers/guide-to-navigating-data-center-supply-chain-complexity/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-22,high,Hidden costs,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Trump’s coal crusade is failing,https://www.latitudemedia.com/news/open-circuit-trumps-coal-crusade-is-failing,https://www.latitudemedia.com/news/open-circuit-trumps-coal-crusade-is-failing/,Latitude Media,AI Infrastructure,ai-infra,Stephen Lacey,2026-09-22,high,"The EPA is rolling back regulations, while the DOE takes a heavy-handed approach to keeping coal plants open. Is it backfiring? The post Trump&#8217;s coal crusade is failing appeared first on Latitude Media.",117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Amazon Blocks Meta’s Muse AI Assistant,https://www.geekwire.com/2026/amazon-blocks-metas-muse-ai-assistant-in-new-standoff-over-agentic-shopping,https://www.geekwire.com/2026/amazon-blocks-metas-muse-ai-assistant-in-new-standoff-over-agentic-shopping/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Todd Bishop, reporting at GeekWire: Amazon says it has cut off Meta’s new Muse personal AI agent from shopping on Amazon.com on behalf of customers, after attempting unsuccessfully to get the Facebook parent company to voluntarily exclude the e-commerce site from the experience. The problem, Amazon says, is that it never agreed to any of it. Meta didn’t tell Amazon that Muse would access its store, the agent doesn’t identify itself when it browses, and it appears to capture and store customer cr",114.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 39.49999999999999, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
Meta’s New Muse AI Agent App Overtakes ChatGPT as Top iPhone App,https://9to5mac.com/2026/09/18/metas-new-muse-ai-agent-app-overtakes-chatgpt-as-top-iphone-app,https://9to5mac.com/2026/09/18/metas-new-muse-ai-agent-app-overtakes-chatgpt-as-top-iphone-app/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Zac Hall, writing for 9to5 Mac on Friday: Meta’s new Muse AI agent app has taken the top spot on the free iPhone charts for the U.S. App Store, displacing OpenAI’s ChatGPT from the first place. Muse by Meta only launched this month, although the app has been around for a couple of weeks. This means new installs are picking up and boosting the app on the App Store’s top charts beyond the day-one launch. Just yesterday, Meta expanded Muse app availability to include the Mac. The desktop version of",110.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 43.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,False,source daily cap
"Meta’s Muse Logomark, Designed by Jessica Hische",https://thedieline.com/jessica-hische-metas-muse-and-the-ethical-landmines-of-design,https://thedieline.com/jessica-hische-metas-muse-and-the-ethical-landmines-of-design/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Bill McCool, writing at Dieline: This past Wednesday, lettering artist, designer, and author Jessica Hische took to Threads to announce that she had worked alongside Meta’s team to create the icon and logotype for their agentic AI, Muse. Acknowledging that people would be “mad because it’s AI and Meta,” Hische sought to explain at least why she had taken the gig in the first place. Obviously, she took some flak for working with Meta. While plenty of comments voiced support, just as many chastise",110.7,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 43.699999999999996, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Strategy analysis,Read deeply,False,source daily cap
Why Didn’t Google Build Muse?,https://spyglass.org/why-didnt-google-build-muse,https://spyglass.org/why-didnt-google-build-muse/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"MG Siegler, writing at Spyglass: The number one response I’ve gotten to my thoughts on Meta’s Muse personal assistant agent is some variation of “I will never trust Meta with my data.” But the number two response is arguably more interesting (and related): “Why didn’t Google build this?” The short answer to this is undoubtedly: they’re working on it. But the longer answer is probably more interesting here too. Siegler’s take is basically that Google lacks focus. They’ve got multiple AI agent pro",110.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 42.99999999999999, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Strategy analysis,Read deeply,False,source daily cap
Are LLMs still surprisingly bad at some simple tasks?,https://shkspr.mobi/blog/2026/09/are-llms-still-surprisingly-bad-at-some-simple-tasks,https://shkspr.mobi/blog/2026/09/are-llms-still-surprisingly-bad-at-some-simple-tasks/,Shkspr.mobi,Strategy & Craft,ai-at-large,Terence Eden,2026-09-22,high,"Last year I ran an experiment to test the ability of modern LLMs to correctly answer a relatively straightforward question. Every single one of them got it wrong. Some missed information, some made up false statements, none were right. Of course the fanbois variously claimed that I was holding it wrong, my prompts were shit, I should have chosen better defaults, and - my favourite - that it…",110.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
Quoting @therealcornpop,https://simonwillison.net/2026/Sep/22/therealcornpop,https://simonwillison.net/2026/Sep/22/therealcornpop/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-22,high,"Hey, you know it's like super obvious if you're using AI to write your scripts for TikTok and YouTube, right? [...] It's not just the general AI-isms of ""it's not X, it's Y"", or the rule of three, or the really weird broken staccato-like way of writing where you just say a lot of things with all these punctuation marks. and it sounds really deep, but it's not. It's the lack of anything. It's the lack of a definitive sort of spear of your voice. It's the fact I can tell you don't have opinions ab",108.4,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Xcode 27.2 Now Supports a New JSON Project File Format,https://developer.apple.com/documentation/xcode-release-notes/xcode-27_2-release-notes,https://developer.apple.com/documentation/xcode-release-notes/xcode-27_2-release-notes,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Apple Developer: Xcode now supports a JSON-based project format (.xcproj) that’s more readable, merge-friendly, and easier for coding agents to edit. Enable it in the file inspector. Projects using .xcproj also open in earlier versions of Xcode 27. Apple released, on GitHub, a Swift library (and CLI tool) for reading, writing, and manipulating this new project format. Michael Tsai has a list of developer reactions, where are universally positive. A sampling: Simon B. Støvring: Developers have be",105.5,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 38.5, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
llm-typesafe 0.1a0,https://simonwillison.net/2026/Sep/22/llm-typesafe,https://simonwillison.net/2026/Sep/22/llm-typesafe/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-22,high,"Release: llm-typesafe 0.1a0 I built this new plugin for LLM to add support for TypeSafe AI's new Jev model. Install it like this: llm install llm-typesafe Then set an API key (get one here, the waitlist seems to move pretty fast): llm keys set typesafe # Paste key And now you can ask yes/no ""noul"" questions like this: llm -m jev 'Please refund my last payment.' \ -s 'Does this message explicitly request a refund?' Output: {""type"": ""noul"", ""noul"": 0.99} Or choice questions like this: cat message.",102.8,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 31.799999999999997, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
Siri AI Class-Action Lawsuit Settlement Website Is Now Live,https://www.macrumors.com/2026/09/20/siri-ai-settlement-website-now-live,https://www.macrumors.com/2026/09/20/siri-ai-settlement-website-now-live/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-22,high,"Joe Rossignol, MacRumors: In May, Apple agreed to pay $250 million to settle a U.S. class action lawsuit over Siri AI’s delayed launch, and the settlement website is now live. Apple will pay an estimated $25 per eligible iPhone to eligible customers, who can submit a claim via the settlement website between September 21 and December 21 of this year. The exact payment may be higher or lower than $25 depending on the total number of valid claims submitted and other factors, with the maximum amount",102.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,False,source daily cap
llm 0.36,https://simonwillison.net/2026/Sep/22/llm,https://simonwillison.net/2026/Sep/22/llm/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-22,high,"Release: llm 0.36 New OpenAI models: gpt-6-sol for GPT-6 Sol and gpt-6-luna for GPT-6 Luna. #1702 Model plugins can now declare supports_conversation = False for models that only accept single-turn prompts. LLM raises llm.ConversationNotSupported when these models receive assistant or tool history, and llm chat rejects them before starting a session. See Models that do not support conversations. The first plugin to use this is llm-typesafe. #1692 Reasoning traces in the Markdown output of llm lo",89.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
llm-anthropic 0.29,https://simonwillison.net/2026/Sep/22/llm-anthropic,https://simonwillison.net/2026/Sep/22/llm-anthropic/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-22,high,"Release: llm-anthropic 0.29 Adds support for Claude Opus 5.5: llm -m claude-opus-5.5 ""prompt goes here"" Tags: llm, anthropic",88.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
