title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
TV station sues data center firm over fears it could lose access to 70 years of archive footage,https://www.datacenterdynamics.com/en/news/tv-station-sues-data-center-firm-over-fears-it-could-lose-access-to-70-years-of-archive-footage,https://www.datacenterdynamics.com/en/news/tv-station-sues-data-center-firm-over-fears-it-could-lose-access-to-70-years-of-archive-footage/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,Iron Mountain dragged into dispute between broadcaster and its cloud provider,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Canada's Kahnawà:ke council set out plans to demolish abandoned cell tower,https://www.datacenterdynamics.com/en/news/canadas-kahnaw%C3%A0ke-council-set-out-plans-to-demolish-abandoned-cell-tower,https://www.datacenterdynamics.com/en/news/canadas-kahnaw%C3%A0ke-council-set-out-plans-to-demolish-abandoned-cell-tower/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,The cell tower sits at on a parcel of land in St-Rémi,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Sponsored: The modernization imperative for data center resiliency: Riding the heatwaves,https://www.datacenterdynamics.com/en/opinions/the-modernization-imperative-for-data-center-resiliency-riding-the-heatwaves,https://www.datacenterdynamics.com/en/opinions/the-modernization-imperative-for-data-center-resiliency-riding-the-heatwaves/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,"As rising temperatures and high-density AI workloads place increasing pressure on critical infrastructure, modernizing cooling systems are becoming essential for maintaining uptime, efficiency, and resilience",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Data centers transform communities,https://www.datacenterdynamics.com/en/whitepapers/data-centers-transform-communities,https://www.datacenterdynamics.com/en/whitepapers/data-centers-transform-communities/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,Proactive community engagement strategies for data center developers,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Sponsored: Riding the heatwaves: The modernization imperative for data center resiliency,https://www.datacenterdynamics.com/en/opinions/riding-the-heatwaves-the-modernization-imperative-for-data-center-resiliency,https://www.datacenterdynamics.com/en/opinions/riding-the-heatwaves-the-modernization-imperative-for-data-center-resiliency/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,"As rising temperatures and high-density AI workloads place increasing pressure on critical infrastructure, modernizing your cooling system is now essential for maintaining uptime, efficiency, and resilience",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Akamai secures $600m cloud computing contract,https://www.datacenterdynamics.com/en/news/akamai-secures-600m-cloud-computing-contract,https://www.datacenterdynamics.com/en/news/akamai-secures-600m-cloud-computing-contract/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,While Buzz HPC scores $350m agreement spread over five years,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Colorado has provided the blueprint for integrating community power,https://www.utilitydive.com/news/colorado-has-provided-the-blueprint-for-integrating-community-power/826175,https://www.utilitydive.com/news/colorado-has-provided-the-blueprint-for-integrating-community-power/826175/,Utility Dive,AI Infrastructure,ai-infra,Mary Rafferty,2026-08-17,high,"The state is &ldquo;tapping private investment and competitive market forces to deliver new grid capacity years faster and at a lower cost to customers than utility-owned infrastructure alone,&rdquo; writes Common Charge Executive Director&nbsp;Mary Rafferty.&nbsp;",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
When the capital plan outgrows engineering capacity,https://www.utilitydive.com/spons/when-the-capital-plan-outgrows-engineering-capacity/827763,https://www.utilitydive.com/spons/when-the-capital-plan-outgrows-engineering-capacity/827763/,Utility Dive,AI Infrastructure,ai-infra,,2026-08-17,high,"When teams spend less time managing internal processes, they can spend more time advancing projects.",122.35,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 42.349999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Another Voltus data center expansion — this time with Sunrun,https://www.latitudemedia.com/news/another-voltus-data-center-expansion-this-time-with-sunrun,https://www.latitudemedia.com/news/another-voltus-data-center-expansion-this-time-with-sunrun/,Latitude Media,AI Infrastructure,ai-infra,Maeve Allsup,2026-08-17,high,"This latest expansion of ""bring your own capacity"" adds residential solar and storage to Voltus’ portfolio in Illinois. The post Another Voltus data center expansion — this time with Sunrun appeared first on Latitude Media.",121.3,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.3, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
FERC approves MISO cost recovery plan for transmission projects built in PJM,https://www.utilitydive.com/news/ferc-miso-pjm-cost-recovery-transmission-projects/828002,https://www.utilitydive.com/news/ferc-miso-pjm-cost-recovery-transmission-projects/828002/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-08-17,high,"In its decision affecting Exelon and Duke Energy utilities, the Federal Energy Regulatory Commission rejected calls to require the planned projects to go through a bidding process.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Why AI is arriving at the most difficult moment for North America’s grid,https://www.utilitydive.com/spons/why-ai-is-arriving-at-the-most-difficult-moment-for-north-americas-grid/827345,https://www.utilitydive.com/spons/why-ai-is-arriving-at-the-most-difficult-moment-for-north-americas-grid/827345/,Utility Dive,AI Infrastructure,ai-infra,,2026-08-17,high,Why grid readiness may determine the future of the AI economy.,120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Strategy analysis,Read deeply,False,below selected score threshold
From grid hardening to grid intelligence: The next era of wildfire resilience,https://www.utilitydive.com/spons/from-grid-hardening-to-grid-intelligence-the-next-era-of-wildfire-resilien/827759,https://www.utilitydive.com/spons/from-grid-hardening-to-grid-intelligence-the-next-era-of-wildfire-resilien/827759/,Utility Dive,AI Infrastructure,ai-infra,"Amith Kota, Chief Technology Officer, and Lisa Magnuson, Chief Marketing Officer",2026-08-17,high,Another summer of evacuation orders and smoke-filled skies across the country as hundreds of wildfires are burning. Technology is helping to mitigate grid impacts.,120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"Potentia plans 450-acre behind-the-meter site in Bowie County, Texas, for potential data center",https://www.datacenterdynamics.com/en/news/potentia-plans-450-acre-behind-the-meter-site-in-bowie-county-texas-for-potential-data-center,https://www.datacenterdynamics.com/en/news/potentia-plans-450-acre-behind-the-meter-site-in-bowie-county-texas-for-potential-data-center/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,Seeking anchor offtaker for site,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Axe Compute and Duos Technologies sign 55MW capacity agreement,https://www.datacenterdynamics.com/en/news/axe-compute-and-duos-technologies-sign-55mw-capacity-agreement,https://www.datacenterdynamics.com/en/news/axe-compute-and-duos-technologies-sign-55mw-capacity-agreement/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-17,high,Will cover multiple US locations,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Qwen 3.8 27B scores 52 on the Artificial Analysis Intelligence Index,https://simonwillison.net/2026/Aug/17/qwen-38-27b-scores-52,https://simonwillison.net/2026/Aug/17/qwen-38-27b-scores-52/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-17,high,"Qwen 3.8 27B scores 52 on the Artificial Analysis Intelligence Index That's the same score as GPT-5.6 Luna (max), and just one point behind GLM-5.2 (max) and DeepSeek V4 Pro 0813 (max) - that GLM is 753B and that DeepSeek is 1.7T parameters, and Luna is size unknown but presumably a whole lot bigger than 27B. Qwen 3.8 27B is a truly astonishing model. Via Hacker News Tags: ai, generative-ai, llms, qwen, ai-in-china, artificial-analysis",112.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
We Tracked a Shipment of Rare Books. It Ended at an Amazon AI Training Facility,https://simonwillison.net/2026/Aug/17/we-tracked-a-shipment-of-rare-books-it-ended-at-an-amazon-ai-tra,https://simonwillison.net/2026/Aug/17/we-tracked-a-shipment-of-rare-books-it-ended-at-an-amazon-ai-tra/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-17,high,"We Tracked a Shipment of Rare Books. It Ended at an Amazon AI Training Facility Excellent piece of reporting from 404 Media. For a while now there have been stories of book dealers receiving orders for large volumes of books from apparently price-insensitive anonymous customers, widely suspected to be companies looking to scan them for AI training (see my previous coverage of Anthropic's book scanning from June 2025.) 404 Media investigated with an AirTag! In July, one bookseller told me they re",106.6,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 12.6, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
"No Update Since Early July Regarding Siri AI Coming to the EU, Ever",https://www.ft.com/content/807d25c3-f4ac-4402-b815-3aa91018237d,https://www.ft.com/content/807d25c3-f4ac-4402-b815-3aa91018237d,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-17,high,"The Financial Times, back on July 1, with the transcontinental byline “Michael Acton in San Francisco and Barbara Moens in Brussels” (non-paywalled summaries from 9to5Mac and MacRumors): Apple chief executive Tim Cook and EU tech chief Henna Virkkunen held “constructive” talks on Tuesday as the two sides aim to lower the temperature in a bitter dispute over the iPhone maker’s new “Siri AI.” An EU spokesperson said the virtual meeting had involved a “constructive exchange on topics of common inte",102.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
Apple TV Still Has No Start Date for ‘The Savant’,https://daringfireball.net/linked/2026/04/19/chastain-says-the-savant-will-be-released,https://daringfireball.net/linked/2026/04/19/chastain-says-the-savant-will-be-released,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-17,high,"The Savant is a political thriller series starring Jessica Chastain that was supposed to debut a year ago. Apple “postponed” it, apparently out of fear of upsetting extremist right-wing nut jobs because the show is about an undercover investigator (Chastain) hunting down extremist right-wing nut jobs. Chastain was not happy about the show being delayed. Last we heard about the show was back in April, when Marc Malkin reported this for Variety: “Before it was like, ‘I don’t know if we’re going to",97.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,True,
And then the men with guns tell you to do it anyway,https://shkspr.mobi/blog/2026/08/and-then-the-men-with-guns-tell-you-to-do-it-anyway,https://shkspr.mobi/blog/2026/08/and-then-the-men-with-guns-tell-you-to-do-it-anyway/,Shkspr.mobi,Strategy & Craft,ai-at-large,@edent,2026-08-17,high,"In early February 2011 Egypt was in the middle of a political revolution. One morning, everyone&#039;s phones suddenly pinged with an alert. The Armed Forces asks Egypt&#039;s honest and loyal men to confront the traitors and criminals and protect our people and honour and our precious Egypt. A series of messages arrived all ostensibly from the network provider Vodafone. All pro-regime and all with the…",87.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",Strategy / Business Models,Craft essay,Read deeply,True,
