title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
"Plans for 120MW data center withdrawn in Lombardy, Italy",https://www.datacenterdynamics.com/en/news/plans-for-120mw-data-center-withdrawn-in-lombardy-italy,https://www.datacenterdynamics.com/en/news/plans-for-120mw-data-center-withdrawn-in-lombardy-italy/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Mayor says municipality never received data needed for the grid connection,128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Unplanned power plant outages fall sharply during 2025/26 winter storms: FERC-NERC report,https://www.utilitydive.com/news/unplanned-power-plant-outages-winter-weather-ferc-nerc/830141,https://www.utilitydive.com/news/unplanned-power-plant-outages-winter-weather-ferc-nerc/830141/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-09-11,high,"Improved preparations and interregional power transfers played key roles in avoiding planned blackouts during bitter cold in early 2026, according to the agency and grid watchdog.",128.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Microsoft targets 38GW of data center capacity in 2032 - report,https://www.datacenterdynamics.com/en/news/microsoft-targets-38gw-of-data-center-capacity-in-2032-report,https://www.datacenterdynamics.com/en/news/microsoft-targets-38gw-of-data-center-capacity-in-2032-report/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Currently operates ~12GW,127.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"UK telcos lament planning rules, says 5G coverage is being stifled",https://www.datacenterdynamics.com/en/news/uk-telcos-lament-planning-rules-says-5g-coverage-is-being-stifled,https://www.datacenterdynamics.com/en/news/uk-telcos-lament-planning-rules-says-5g-coverage-is-being-stifled/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,More flexibility on regulations could drive 5G forward,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
SpaceX signs compute contract valued at $13.3bn annually,https://www.datacenterdynamics.com/en/news/spacex-signs-compute-contract-valued-at-133bn-annually,https://www.datacenterdynamics.com/en/news/spacex-signs-compute-contract-valued-at-133bn-annually/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Brings total annual income from compute leases to $41.1bn,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Orbital partners with Reflex Aerospace for space data center constellation,https://www.datacenterdynamics.com/en/news/orbital-partners-with-reflex-aerospace-for-space-data-center-constellation,https://www.datacenterdynamics.com/en/news/orbital-partners-with-reflex-aerospace-for-space-data-center-constellation/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,"Experienced German developer finds its first US customer, promises it technology exclusively",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Open standards, closed ecosystems: Is cellular IoT repeating an old telecom mistake?",https://www.datacenterdynamics.com/en/opinions/open-standards-closed-ecosystems-is-cellular-iot-repeating-an-old-telecom-mistake,https://www.datacenterdynamics.com/en/opinions/open-standards-closed-ecosystems-is-cellular-iot-repeating-an-old-telecom-mistake/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,As IoT grapples with both legacy and modern technologies,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Kyivstar extends 5G pilot to Odessa, Ukraine",https://www.datacenterdynamics.com/en/news/kyivstar-extends-5g-pilot-to-odessa-ukraine,https://www.datacenterdynamics.com/en/news/kyivstar-extends-5g-pilot-to-odessa-ukraine/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Becomes the fifth Ukrainian city to trial 5G technology,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Nostrum's data center in Badajoz gets the green light for electrical connection,https://www.datacenterdynamics.com/en/news/nostrums-data-center-in-badajoz-gets-the-green-light-for-electrical-connection,https://www.datacenterdynamics.com/en/news/nostrums-data-center-in-badajoz-gets-the-green-light-for-electrical-connection/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,The power supply system includes a 400/220 kV substation,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
DISA launches tender for $21.6bn JWCC contracts,https://www.datacenterdynamics.com/en/news/disa-launches-tender-for-216bn-jwcc-contracts,https://www.datacenterdynamics.com/en/news/disa-launches-tender-for-216bn-jwcc-contracts/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Cloud providers have until October 6 to submit bids,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Condition-based maintenance in practice,https://www.datacenterdynamics.com/en/whitepapers/condition-based-maintenance-in-practice,https://www.datacenterdynamics.com/en/whitepapers/condition-based-maintenance-in-practice/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,"A practical 10-step journey to improve asset availability, efficiency &amp; reduce unplanned uptime",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Court rejects DOE ‘emergency’ order delaying coal plant retirement as overstep,https://www.utilitydive.com/news/appeals-court-vacates-doe-emergency-order-michigan-power-plant/830189,https://www.utilitydive.com/news/appeals-court-vacates-doe-emergency-order-michigan-power-plant/830189/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-09-11,high,"&ldquo;The Department&rsquo;s reading of 'emergency' invites frequent federal interventions that are unsupported by the statute and threaten the stability of the energy market,&rdquo;&nbsp;the U.S. Appeals Court for the District of Columbia Circuit said in its ruling.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Empowering utility customers with demand flexibility,https://www.latitudemedia.com/news/empowering-utility-customers-with-demand-flexibility,https://www.latitudemedia.com/news/empowering-utility-customers-with-demand-flexibility/,Latitude Media,AI Infrastructure,ai-infra,Latitude Studios,2026-09-11,high,How OG&#038;E balances affordability and surging demand through personalized load shifting. The post Empowering utility customers with demand flexibility appeared first on Latitude Media.,125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Strategy analysis,Read deeply,True,
Datasette 1.0a39 and 0.65.4 security releases,https://simonwillison.net/2026/Sep/11/datasette-security,https://simonwillison.net/2026/Sep/11/datasette-security/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,"Datasette 1.0a39 and 0.65.4 security releases Today we're releasing two new security patch versions of Datasette: 1.0a39 and 0.65.4 - one for the current alpha series and one for the stable 0.65.x family. These are security fixes which you should apply if you are running a Datasette instance on the public web - in particular if that instance mixes both public and private tables. Following issues reported by Sevban Dönmez, Alex Garcia and I ran an extensive audit of Datasette using Claude Fable 5",124.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 45, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
Oracle and OpenAI bet that more solar could combat data center pushback,https://www.latitudemedia.com/news/oracle-and-openai-bet-that-more-solar-could-combat-data-center-pushback,https://www.latitudemedia.com/news/oracle-and-openai-bet-that-more-solar-could-combat-data-center-pushback/,Latitude Media,AI Infrastructure,ai-infra,Maeve Allsup,2026-09-11,high,The Stargate project is balancing federal support and local opposition in New Mexico. The post Oracle and OpenAI bet that more solar could combat data center pushback appeared first on Latitude Media.,121.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 41.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
New York ISO’s independence is critical when the grid is stressed,https://www.utilitydive.com/news/nyisos-independence-is-critical-when-the-grid-is-stressed/829319,https://www.utilitydive.com/news/nyisos-independence-is-critical-when-the-grid-is-stressed/829319/,Utility Dive,AI Infrastructure,ai-infra,Zach Smith,2026-09-11,high,"This summer&rsquo;s Champlain Hudson Power Express outage highlights the importance of an independent grid operator, writes Zach Smith, senior vice president of system and resource planning at NYISO.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
"United Internet outlines plans to cut hundreds of jobs across 1&1, Ionos subsidiaries",https://www.datacenterdynamics.com/en/news/united-internet-outlines-plans-to-cut-hundreds-of-jobs-across-11-ionos-subsidiaries,https://www.datacenterdynamics.com/en/news/united-internet-outlines-plans-to-cut-hundreds-of-jobs-across-11-ionos-subsidiaries/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Around 800 jobs are set to go,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Former Digital Realty and Equinix executive named CEO of Anthropic-backed Theseus Infrastructure,https://www.datacenterdynamics.com/en/news/former-digital-realty-and-equinix-executive-named-ceo-of-anthropic-backed-theseus-infrastructure,https://www.datacenterdynamics.com/en/news/former-digital-realty-and-equinix-executive-named-ceo-of-anthropic-backed-theseus-infrastructure/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,Krupal Raval joins from CyrusOne,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Australia's NextDC raises AU$1.1bn in convertible notes,https://www.datacenterdynamics.com/en/news/australias-nextdc-raises-au11bn-in-convertible-notes,https://www.datacenterdynamics.com/en/news/australias-nextdc-raises-au11bn-in-convertible-notes/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-11,high,More funds for data center build-out,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
So you want to use OpenRouter?,https://simonwillison.net/2026/Sep/11/so-you-want-to-use-openrouter,https://simonwillison.net/2026/Sep/11/so-you-want-to-use-openrouter/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,"So you want to use OpenRouter? One of OpenRouter's selling points is that it ""handles fallbacks automatically and picks the most cost-effective option for each request"", so you can call a single API endpoint for a model and get routed to the best available backend provider. Mohamed Moustafa points out a whole set of ways that this can cause you problems. Different providers run different serving software with different optimizations and settings, which means that the same OpenRouter endpoint can",118.7,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 32.7, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,False,source daily cap
Soft-deprecating re.match(),https://simonwillison.net/2026/Sep/11/soft-deprecating-re-match,https://simonwillison.net/2026/Sep/11/soft-deprecating-re-match/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,"Soft-deprecating re.match() Python has a concept of soft deprecation, where APIs are marked as ""should no longer be used to write new code"" without any promise/threat to remove them in the future. Python 3.15 release manager Hugo van Kemenade describes how in the upcoming 3.15 release soft deprecation has come for the venerable but deeply confusing re.match() function. It's now available with the much clearer alternative re.prefixmatch() name - reflecting how it anchors at the beginning of the s",105.95,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 19.95, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Technical essay,Read deeply,False,source daily cap
Don't sleep on wrapture,https://simonwillison.net/2026/Sep/11/wrapture,https://simonwillison.net/2026/Sep/11/wrapture/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,Graham Dumpleton's new monkey patching package wrapture is shaping up to be an indispensable tool for Python developers. I'm not sure why I've seen so little buzz about it! Graham has been posting new tutorials for it almost daily since the initial release on August 31st. Here's everything he's published so far: Introducing wrapture - a new monkey patching library that serves both testing and observability (think New Relic style tracing) at the same time. Unit testing with wrapture - how to use ,105.95,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 19.95, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Technical essay,Read deeply,False,source daily cap
"Pennsylvania PUC to consider ratemaking, ROE and curtailment as data centers grow",https://www.utilitydive.com/news/pennsylvania-puc-to-consider-rates-and-curtailment-as-data-centers-grow/830174,https://www.utilitydive.com/news/pennsylvania-puc-to-consider-rates-and-curtailment-as-data-centers-grow/830174/,Utility Dive,AI Infrastructure,ai-infra,Diana DiGangi,2026-09-11,high,"The decisions come &ldquo;amid growing concern about the balance between rapidly increasing electricity demand and the resources available to serve that demand&rdquo; in PJM territory, the&nbsp;Pennsylvania PUC said.",105.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""same_source_sequence"": -20, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Feeling sad about AI,https://simonwillison.net/2026/Sep/11/feeling-sad-about-ai,https://simonwillison.net/2026/Sep/11/feeling-sad-about-ai/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,"My comment on Feeling sad about AI &mdash; Hacker News.I'm not sure how useful it is to say this, but I think a lot of people (myself included, a few years ago now) have been through this moment of existential crisis and come out the other side. The initial reaction, when some coding agent does a piece of work that would have taken you a week in an hour and does it well, is to be very disheartened by it. Once you come to terms with the idea that translating an exact specification into decent cod",104.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,False,source daily cap
datasette 1.0a39,https://simonwillison.net/2026/Sep/11/datasette-2,https://simonwillison.net/2026/Sep/11/datasette-2/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-11,high,"Release: datasette 1.0a39 See Datasette 1.0a39 and 0.65.4 security releases on the Datasette blog. Tags: security, datasette",101.4,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 15.399999999999999, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Security / Privacy,Engineering note,Read deeply,False,source daily cap
Clarus the Dogcow Easter Egg in Apple’s OS 27 Settings,https://9to5mac.com/2026/09/11/apple-hid-a-classic-mac-easter-egg-in-the-ios-27-settings-app,https://9to5mac.com/2026/09/11/apple-hid-a-classic-mac-easter-egg-in-the-ios-27-settings-app/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-11,high,"Benjamin Mayo, 9to5Mac: Many have complained that Apple design has been sapped of some of its trademark whimsy in recent years. Well, here’s the latest example of how the tides seem to be changing. Buried in the Settings app on iOS 27, Apple has hidden an easter egg that hails back from classic Mac OS; Clarus the Dogcow. Here’s how to trigger it … Very fun. Alas, this easter egg isn’t present in MacOS 27, only iOS 27. But the MacOS 27 version of the Liquid Glass settings panel does have a drawin",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Strategy analysis,Read deeply,True,
The four-colour theorem was only the start,https://lemire.me/blog/2026/09/11/the-four-colour-theorem-was-only-the-start,https://lemire.me/blog/2026/09/11/the-four-colour-theorem-was-only-the-start/,Lemire.me,Tech & Engineering,ai-at-large,Daniel Lemire,2026-09-11,high,"Mathematicians are unhappy about OpenAI. Several influential mathematicians wrote an open letter. The gist of their argument is that they form a community that trains young people. When AI started producing breakthroughs on hard mathematical problems, I asked what a very smart 17-year-old would feel. Do you still choose a math major and train yourself &#8230; Continue reading The four-colour theorem was only the start",91.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 19.0, ""source_weight"": 19.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
XCancel Is Back,https://xcancel.com/cdclegal,https://xcancel.com/cdclegal,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-11,high,"XCancel: Following the legal progress as announced in the Nitter GitHub project. The XCancel service is resumed. More details will be shared on the Nitter GitHub project page. Glad to hear it and I wish them well, but I think Zhenyi Tan’s Litterbox Safari extension is a much better solution for viewing tweets on X without going to X. &nbsp;★&nbsp;",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
"iPhone Duo Only Works With the $80 USB-C Apple Pencil, Not the $130 Apple Pencil Pro",https://www.macrumors.com/2026/09/09/apple-pencil-usb-c-iphone-duo,https://www.macrumors.com/2026/09/09/apple-pencil-usb-c-iphone-duo/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-11,high,"Juli Clover, MacRumors: It’s likely the iPhone Duo doesn’t support the Apple Pencil Pro because there’s no magnetic surface for charging the pencil. The Apple Pencil Pro charges magnetically when connected to a compatible iPad, while the Apple Pencil with USB-C charges with a USB-C port hidden behind a sliding cap. Charging is the least of the problems. Because the Duo doesn’t have the magnetic attachment for Pencil Pro, there’s no way to even pair a Pencil Pro. The easiest way to think about it",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
