title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
"The what, where, and why of high-temperature superconducting feeders in data centers",https://www.datacenterdynamics.com/en/opinions/the-what-where-and-why-of-high-temperature-superconducting-feeders-in-data-centers,https://www.datacenterdynamics.com/en/opinions/the-what-where-and-why-of-high-temperature-superconducting-feeders-in-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,Is HTS starting to make sense for data center operators?,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
STT GDC backs out of planned Vietnam data center project,https://www.datacenterdynamics.com/en/news/stt-gdc-backs-out-of-planned-vietnam-data-center-project,https://www.datacenterdynamics.com/en/news/stt-gdc-backs-out-of-planned-vietnam-data-center-project/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,"VNG looks to acquire STT GDC's portion of Ho Chi Minh City JV, aims to develop others and other facilities instead",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Harworth enters exclusivity agreement with unnamed data center provider for powered land site in UK,https://www.datacenterdynamics.com/en/news/harworth-enters-exclusivity-agreement-with-unnamed-data-center-provider-for-powered-land-site-in-uk,https://www.datacenterdynamics.com/en/news/harworth-enters-exclusivity-agreement-with-unnamed-data-center-provider-for-powered-land-site-in-uk/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,"Company targeting several other sites across the UK, eying potential for colo and Edge sites as well",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
AWS launches new availability zone for UK cloud region,https://www.datacenterdynamics.com/en/news/aws-launches-new-availability-zone-for-uk-cloud-region,https://www.datacenterdynamics.com/en/news/aws-launches-new-availability-zone-for-uk-cloud-region/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,"Also adds AWS Local Zone in Las Vegas, Nevada",125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Alibaba Cloud plans to lean on its self-developed chips moving forward,https://www.datacenterdynamics.com/en/news/alibaba-cloud-plans-to-lean-on-its-self-developed-chips-moving-forward,https://www.datacenterdynamics.com/en/news/alibaba-cloud-plans-to-lean-on-its-self-developed-chips-moving-forward/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,Hopes this will improve its margin and profitability,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Telia Towers begins construction of satellite Earth station in Pyhäjärvi, Finland",https://www.datacenterdynamics.com/en/news/telia-towers-begins-construction-of-satellite-earth-station-in-pyh%C3%A4j%C3%A4rvi-finland,https://www.datacenterdynamics.com/en/news/telia-towers-begins-construction-of-satellite-earth-station-in-pyh%C3%A4j%C3%A4rvi-finland/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,Is working with a US space company to build the station,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
PJM eyes option to jumpstart surplus interconnection pathway,https://www.utilitydive.com/news/pjm-surplus-interconnection-service/828473,https://www.utilitydive.com/news/pjm-surplus-interconnection-service/828473/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-08-21,high,"In need of capacity, the PJM&rsquo;s surplus interconnection process has produced limited results while MISO and SPP were studying roughly 15 GW and 14 GW each in the first half this year.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
What electrical engineers want from their jobs,https://www.latitudemedia.com/news/what-electrical-engineers-want-from-their-jobs,https://www.latitudemedia.com/news/what-electrical-engineers-want-from-their-jobs/,Latitude Media,AI Infrastructure,ai-infra,Bianca Giacobone,2026-08-21,high,"Data centers and the power sector are sparring for talent, which gives the employees more power than ever. The post What electrical engineers want from their jobs appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
"In JD Vance’s hometown, this OCED project is turning back to coal",https://www.latitudemedia.com/news/in-jd-vances-hometown-this-oced-project-is-turning-back-to-coal,https://www.latitudemedia.com/news/in-jd-vances-hometown-this-oced-project-is-turning-back-to-coal/,Latitude Media,AI Infrastructure,ai-infra,Maeve Allsup,2026-08-21,high,"The vice president today is traveling to a factory that once got IRA funding for what would have been a landmark green steel overhaul. The post In JD Vance’s hometown, this OCED project is turning back to coal appeared first on Latitude Media.",120.6,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 40.599999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Meta files for subsea cable connecting the US and Denmark,https://www.datacenterdynamics.com/en/news/meta-files-for-subsea-cable-connecting-the-us-and-denmark,https://www.datacenterdynamics.com/en/news/meta-files-for-subsea-cable-connecting-the-us-and-denmark/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,Known as the Aurora system,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Prometheus Hyperscale partners with Istmo to develop up to 2.5GW gas powered data center in Reeves County, Texas",https://www.datacenterdynamics.com/en/news/prometheus-hyperscale-partners-with-istmo-to-develop-up-to-25gw-gas-powered-data-center-in-reeves-county-texas,https://www.datacenterdynamics.com/en/news/prometheus-hyperscale-partners-with-istmo-to-develop-up-to-25gw-gas-powered-data-center-in-reeves-county-texas/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,First power is slated for next year,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Itochu to begin data center development, plans 10 new facilities by 2030",https://www.datacenterdynamics.com/en/news/itochu-to-begin-data-center-development-plans-10-new-facilities-by-2030,https://www.datacenterdynamics.com/en/news/itochu-to-begin-data-center-development-plans-10-new-facilities-by-2030/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-08-21,high,To invest several hundred billion yen,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Stop Making TUIs,https://simonwillison.net/2026/Aug/21/stop-making-tuis,https://simonwillison.net/2026/Aug/21/stop-making-tuis/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-21,high,"Stop Making TUIs Thomas Ptacek advocates for building real native user interfaces for even the smallest of personal tools, because coding agents have reduced the cost of getting a usable-enough GUI up and running to almost nothing. I wrote about my vibe-coded bandwidth and GPU monitoring macOS task bar apps back in March, and I'm still using both of those on a daily basis. I'm not habitually knocking out real UIs for my other projects yet, but I'm running out of excuses! Thomas: If you haven’t t",104.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 18.0, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Read deeply,True,
Quoting Matt Webb,https://simonwillison.net/2026/Aug/21/matt-webb,https://simonwillison.net/2026/Aug/21/matt-webb/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-21,high,"After I released version 1.0, I figured I would have to do the rotations myself. So I sat down with ChatGPT and I didn’t get it to write the code, but I got it to educate me. With a patient, interactive tutor, I was able to finally do what I hadn’t by reading books and asking mathematician friends – I learnt how to use quaternions just enough to make the app work. So learning doesn’t stop just because I outsource a bunch of thinking to AI. It pushes me to learn more. I like that as an outcome. &",103.1,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 17.099999999999998, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
llm 0.32.1,https://simonwillison.net/2026/Aug/21/llm,https://simonwillison.net/2026/Aug/21/llm/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-21,high,"Release: llm 0.32.1 Fresh installs of LLM stopped working the other day because the OpenAI Python library dropped its usage of httpx, and it turned out LLM depended on that library but only installed it via a transitive openai dependency. This dot-release fixes that for the moment by pinning to openai&lt;3, and a soon-to-drop 0.33 release will switch from httpx to httpx2. Tags: httpx, openai, llm",102.8,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 31.799999999999997, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
llm-openrouter 0.7,https://simonwillison.net/2026/Aug/21/llm-openrouter,https://simonwillison.net/2026/Aug/21/llm-openrouter/,Simon Willison,Tech & Engineering,ai-at-large,,2026-08-21,high,"Release: llm-openrouter 0.7 Now that this plugin is compatible with LLM 0.32 it can display the reasoning traces for LLMs available through OpenRouter. Updated for compatibility with LLM 0.32. Models now use OpenRouter's implementation of the Responses API. Three new server-side tools: Shell, WebFetch, and WebSearch. Enable these with options like -T WebSearch. Tags: llm, openrouter",102.8,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 31.799999999999997, ""release_note"": -15, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Engineering note,Skim,False,source daily cap
Bluesky Is Full of Anti-AI Zealots,https://bsky.app/profile/masnick.com/post/3mtk7cuvbok2x,https://bsky.app/profile/masnick.com/post/3mtk7cuvbok2x,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,"Mike Masnick, in a thread on Bluesky: Multiple people I know have told me that they love the idea of Bluesky, and want it to succeed, but have abandoned it for X because they use agentic tools in their work and find them incredibly useful, and feel that any mention of their usage here leads to hate and ridicule. I wouldn’t bring this up if it was just one person, but it was multiple people since the beginning of August who mentioned in passing something to the effect of either “I’d spend more ti",102.0,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 35.0, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",AI / Agents / LLMs,Craft essay,Read deeply,True,
The Fourth Horseman of the File-Format-Hegemony Apocalypse,https://techcommunity.microsoft.com/blog/onedriveblog/introducing-markdown-support-in-sharepoint-and-onedrive/4512174,https://techcommunity.microsoft.com/blog/onedriveblog/introducing-markdown-support-in-sharepoint-and-onedrive/4512174,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,"Microsoft’s iPhone app for OneDrive has long supported creating three new document types via a big “+” button right in its file viewer: Excel, Word, PowerPoint. It recently came to my attention that they’ve added a fourth document type, and they even gave it real Microsoft-style “they just have no taste” file icon. Just look at it. The whole world’s coming to an end, Mallory. &nbsp;★&nbsp;",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,True,
"Bluesky’s Active User Base Is Shrinking, and Remains Tiny Compared to Threads and Twitter/X",https://techcrunch.com/2026/08/11/blueskys-active-user-base-is-shrinking-as-its-focus-expands-beyond-the-app,https://techcrunch.com/2026/08/11/blueskys-active-user-base-is-shrinking-as-its-focus-expands-beyond-the-app/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,"Sarah Perez, writing at TechCrunch last week: Decentralized social network Bluesky was one of the bigger beneficiaries of the exodus from Elon Musk’s X in November 2024, following the U.S. elections. But now, nearly two years later, the social network and would-be X competitor is struggling to hold on to its momentum. According to data from digital intelligence provider Similarweb, Bluesky’s mobile app had 10.4 million monthly active users worldwide in June 2026, down 27.2% year-over-year. In ad",92.9,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 25.9, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Writing / Craft / Taste,Craft essay,Read deeply,False,source daily cap
"Walmart Finally Caves, Will Soon Support Apple Pay",https://corporate.walmart.com/news/2026/08/21/more-ways-to-pay-tap-to-pay-is-coming-to-walmart-and-sams-club,https://corporate.walmart.com/news/2026/08/21/more-ways-to-pay-tap-to-pay-is-coming-to-walmart-and-sams-club,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,"Walmart: When we think about convenience, we think about a lot of things, but making shopping feel simpler and more seamless from start to finish is a big part. And one of the moments where that matters most is at checkout. We want customers and members to have choice in how they pay, so they can check out in the way that works best for them. Now, beginning Aug. 24, we will be adding Tap to Pay to our payment options at select Walmart stores and Sam’s Club locations, with plans to roll it out to",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
How Bluesky and Threads Sneak Their Logos Into iOS Screenshots,https://timmarinin.net/2026/bluesky-screenshots,https://timmarinin.net/2026/bluesky-screenshots/,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,"Bluesky and Threads both pull the same trick: When you take a screenshot on iOS of an individual tweet, they replace the “Follow” button in their user interface with their logo. Tim Marinin noticed this in the Bluesky app, got curious, and because they publish the app’s source code, he dug in to figure out how they do this: The answer was in the file literally called GrowthHack.tsx, introduced in January 2026 by mozzius. But it merely used a dependency, so to understand I looked into package exp",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Strategy analysis,Read deeply,False,source daily cap
Book Review: An Immense World - How Animal Senses Reveal the Hidden Realms Around Us by Ed Yong ★★★☆☆,https://shkspr.mobi/blog/2026/08/book-review-an-immense-world-how-animal-senses-reveal-the-hidden-realms-around-us-by-ed-yong,https://shkspr.mobi/blog/2026/08/book-review-an-immense-world-how-animal-senses-reveal-the-hidden-realms-around-us-by-ed-yong/,Shkspr.mobi,Strategy & Craft,ai-at-large,@edent,2026-08-21,high,This is a detailed examination of the various senses possessed by animals. Some will be intimately familiar to you - like sight and sound - whereas some will seem strange and uncanny - like magnetic detection and electro-sensing. Some straddle an almost understandable space like echolocation or tetra-chromatic vision. This isn&#039;t a game of Top Trumps where all the animals are ranked by power.…,87.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 16.0, ""source_weight"": 16.0}",Strategy / Business Models,Strategy analysis,Read deeply,True,
★ When New DF Posts Drop in a Forest and No One Is There to Read Them,https://daringfireball.net/2026/08/df_posts_drop_in_a_forest,https://daringfireball.net/2026/08/df_posts_drop_in_a_forest,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-08-21,high,https://daringfireball.net/,83.4,"{""brevity"": -6, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,False,source daily cap
