title,canonical_url,original_url,source,category,track,author,published_date,date_confidence,summary,score,score_breakdown,topic_cluster,content_type,reading_mode,selected_true_false,exclusion_reason_if_any
"NextEra secures $1.9bn loan from US DOE to support restart of the Duane Arnold nuclear power plant in Linn County, Iowa",https://www.datacenterdynamics.com/en/news/nextera-secures-19bn-loan-from-us-doe-to-support-restart-of-the-duane-arnold-nuclear-power-plant-in-linn-county-iowa,https://www.datacenterdynamics.com/en/news/nextera-secures-19bn-loan-from-us-doe-to-support-restart-of-the-duane-arnold-nuclear-power-plant-in-linn-county-iowa/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Plant tied to long-term PPA with Google,127.0,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Sponsored: How NeoClouds should choose their next AI region – and why India deserves a closer look,https://www.datacenterdynamics.com/en/opinions/how-neoclouds-should-choose-their-next-ai-region-and-why-india-deserves-a-closer-look,https://www.datacenterdynamics.com/en/opinions/how-neoclouds-should-choose-their-next-ai-region-and-why-india-deserves-a-closer-look/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Traditional data center questions are now about choosing the right AI region,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
Hscale secures $1bn contract with hyperscaler for Spanish data centers,https://www.datacenterdynamics.com/en/news/hscale-secures-1bn-contract-with-hyperscaler-for-spanish-data-centers,https://www.datacenterdynamics.com/en/news/hscale-secures-1bn-contract-with-hyperscaler-for-spanish-data-centers/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Will provide capacity for cloud and AI workloads,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Data Center PUE: liquid cooling cut 10%, the ratio moved 3%",https://www.datacenterdynamics.com/en/whitepapers/data-center-pue-liquid-cooling-cut-10-the-ratio-moved-3,https://www.datacenterdynamics.com/en/whitepapers/data-center-pue-liquid-cooling-cut-10-the-ratio-moved-3/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Why standard PUE fails liquid cooling upgrades,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Strategy analysis,Read deeply,False,source daily cap
Verizon powers American AI with billions-strong Corning fiber deal,https://www.datacenterdynamics.com/en/news/verizon-powers-american-ai-with-billions-strong-corning-fiber-deal,https://www.datacenterdynamics.com/en/news/verizon-powers-american-ai-with-billions-strong-corning-fiber-deal/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Multibillion-dollar deal takes in 80-plus million miles of high-density optical fiber,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Oregon pauses land sales of state owned property for data center projects through July 1, 2027",https://www.datacenterdynamics.com/en/news/oregon-pauses-land-sales-of-state-owned-property-for-data-center-projects-through-july-1-2027,https://www.datacenterdynamics.com/en/news/oregon-pauses-land-sales-of-state-owned-property-for-data-center-projects-through-july-1-2027/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Governor directs all transactions on state property for data centers be frozen,125.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Inside GM’s new battery lab — and its plans to challenge Asian rivals,https://www.latitudemedia.com/news/inside-gms-new-battery-lab-and-its-plans-to-challenge-asian-rivals,https://www.latitudemedia.com/news/inside-gms-new-battery-lab-and-its-plans-to-challenge-asian-rivals/,Latitude Media,AI Infrastructure,ai-infra,Catherine Boudreau,2026-09-09,high,"Outside Detroit, the automaker is building a workshop for testing new chemistries and de-risking manufacturing before scaling up. The post Inside GM’s new battery lab — and its plans to challenge Asian rivals appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Burying trees to save forests?,https://www.latitudemedia.com/news/green-blueprint-burying-trees-to-save-forests,https://www.latitudemedia.com/news/green-blueprint-burying-trees-to-save-forests/,Latitude Media,AI Infrastructure,ai-infra,Lara Pierpoint,2026-09-09,high,"Mast Reforestation CEO Grant Canary on surviving startup pivots, solving the seed supply chain crisis, and burying biomass to fund reforestation. The post Burying trees to save forests? appeared first on Latitude Media.",125.0,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 45, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
Quoting Terence Tao,https://simonwillison.net/2026/Sep/9/terence-tao,https://simonwillison.net/2026/Sep/9/terence-tao/,Simon Willison,Tech & Engineering,ai-at-large,,2026-09-09,high,"I wrote recently about how the collection of good, fruitful open problems is now being mined in a non-renewable fashion, leading to the potential scenario of these problems becoming scarce. [...] We have now seen that even the rumor of someone working on a problem can trigger a massive amount of AI-powered effort to flatten it before the original research project has time to reach its full potential. The incentives may now be pointing in the direction of no longer sharing any promising research ",119.2,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 8, ""freshness"": 15, ""keyword"": 25.2, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",AI / Agents / LLMs,Technical essay,Read deeply,True,
"JD Cloud and Moore Threads team up on cluster of 100,000 GPUs",https://www.datacenterdynamics.com/en/news/jd-cloud-and-moore-threads-team-up-on-cluster-of-100000-gpus,https://www.datacenterdynamics.com/en/news/jd-cloud-and-moore-threads-team-up-on-cluster-of-100000-gpus/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Will use Chinese hardware,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
Ivory Coast targets launch of first state-owned data center in 2027,https://www.datacenterdynamics.com/en/news/ivory-coast-targets-launch-of-first-state-owned-data-center-in-2027,https://www.datacenterdynamics.com/en/news/ivory-coast-targets-launch-of-first-state-owned-data-center-in-2027/,DataCenter Dynamics,AI Infrastructure,ai-infra,,2026-09-09,high,Will be backed by US Export-Import Bank,119.1,"{""brevity"": -6, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 25.0, ""source_weight"": 25.0}",Software Engineering,Engineering note,Read deeply,False,source daily cap
"Google, Xcel, others back MISO’s ‘zero injection’ large-load proposal",https://www.utilitydive.com/news/google-xcel-miso-zero-injection-large-load-ferc/829912,https://www.utilitydive.com/news/google-xcel-miso-zero-injection-large-load-ferc/829912/,Utility Dive,AI Infrastructure,ai-infra,Ethan Howland,2026-09-09,high,"The Midcontinent Independent System Operator's proposal would fast-track reviews for generating projects that supply large loads that are served by the same substation, including colocated loads.",117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,True,
West Virginia regulators reject delay in review of NextEra’s MARL project,https://www.utilitydive.com/news/west-virginia-regulators-reject-delay-marl-proceedings-nextera/829906,https://www.utilitydive.com/news/west-virginia-regulators-reject-delay-marl-proceedings-nextera/829906/,Utility Dive,AI Infrastructure,ai-infra,Robert Walton,2026-09-09,high,"The PJM Interconnection selected the MidAtlantic Resiliency Link in 2023 as part of its regional expansion plan, but there are questions about the need for the project and its route.",117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
Are GenCos a solve for the data center power problem?,https://www.latitudemedia.com/news/are-gencos-a-solve-for-the-data-center-power-problem,https://www.latitudemedia.com/news/are-gencos-a-solve-for-the-data-center-power-problem/,Latitude Media,AI Infrastructure,ai-infra,Bianca Giacobone,2026-09-09,high,The first and only utility to implement the structure so far is Indiana's NIPSCO — but interest is spreading. The post Are GenCos a solve for the data center power problem? appeared first on Latitude Media.,117.1,"{""brevity"": 0, ""category"": 23, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 37.099999999999994, ""release_note"": 0, ""source"": 21.0, ""source_weight"": 21.0}",Software Engineering,Engineering note,Read deeply,False,below selected score threshold
★ The iPhone Air and iPhone 17 Pro,https://daringfireball.net/2026/09/the_iphone_air_and_iphone_17_pro,https://daringfireball.net/2026/09/the_iphone_air_and_iphone_17_pro,Daring Fireball,Strategy & Craft,ai-at-large,John Gruber,2026-09-09,high,"One year later and it feels like both the iPhone 17 Pro and iPhone Air could be announced tomorrow, not a year ago, and would seem fresh and exciting.",89.4,"{""brevity"": 0, ""category"": 18, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 22.4, ""release_note"": 0, ""source"": 17.0, ""source_weight"": 17.0}",Strategy / Business Models,Craft essay,Read deeply,True,
A quick overview of atomics in C,https://lemire.me/blog/2026/09/09/a-quick-overview-of-atomics-in-c,https://lemire.me/blog/2026/09/09/a-quick-overview-of-atomics-in-c/,Lemire.me,Tech & Engineering,ai-at-large,Daniel Lemire,2026-09-09,high,"If you write in C, by default, you use a single thread. Extra cores do not help until you create more threads. However, if you include the header &#60;threads.h&#62;, you can pass a function to thrd_create, and wait for it with thrd_join. #include &#60;threads.h&#62; #include &#60;stdio.h&#62; int worker(void *arg) { printf(""hello from thread %d\n"", *(int &#8230; Continue reading A quick overview of atomics in C",74.0,"{""brevity"": 0, ""category"": 21, ""date_confidence"": 0, ""depth"": 0, ""freshness"": 15, ""keyword"": 0.0, ""release_note"": 0, ""source"": 19.0, ""source_weight"": 19.0}",Tech & Engineering,Technical essay,Read deeply,True,
